run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source,rank_score
run_20260429_080724_13fae5,SOL/USDT,crypto,H4,engine_b_proxy,structure_filters,fvg_detection=False|strong_close_pct=0.7,both,all,WEAK_CANDIDATE,304,0.368421,1.078004,0.000674,0.000674,-0.423130,0.561984,0.457143,0.304304,3.220395,0.112765,0.112765,0.188854,-0.054593,0.513333,,,binance_rest,0.299639
run_20260429_080724_13fae5,BNB/USDT,crypto,H1,trend_momentum,macd_direction,adx_min=20|fast=12|signal_period=9|slow=26,both,all,WEAK_CANDIDATE,60,0.366667,1.165692,0.000771,0.000771,-0.057639,1.099561,0.447811,0.060060,15.283333,0.041846,0.041846,0.051264,-0.010001,0.553333,,,binance_rest,0.298177
run_20260429_080724_13fae5,SOL/USDT,crypto,H4,engine_b_proxy,structure_filters,fvg_detection=False|strong_close_pct=0.8,both,all,WEAK_CANDIDATE,198,0.368687,1.075752,0.000783,0.000783,-0.434183,0.430204,0.349950,0.198198,4.626263,0.061406,0.061406,-0.022161,0.096373,0.540000,,,binance_rest,0.295421
run_20260429_080724_13fae5,BNB/USDT,crypto,H1,trend_momentum,macd_direction,adx_min=0|fast=12|signal_period=9|slow=26,both,all,WEAK_CANDIDATE,65,0.369231,1.129412,0.000587,0.000587,-0.057639,0.902353,0.367275,0.065065,14.846154,0.033391,0.033391,0.049479,-0.016364,0.553333,,,binance_rest,0.294030
run_20260429_080724_13fae5,BTC/USDT,crypto,H1,trend_momentum,macd_direction,adx_min=0|fast=12|signal_period=9|slow=26,both,all,WEAK_CANDIDATE,65,0.369231,1.114827,0.000616,0.000616,-0.076806,0.843764,0.343386,0.065065,15.153846,0.033863,0.033863,0.067294,-0.021067,0.553333,,,binance_rest,0.293693
run_20260429_080724_13fae5,BTC/USDT,crypto,H1,trend_momentum,macd_direction,adx_min=20|fast=12|signal_period=9|slow=26,both,all,WEAK_CANDIDATE,62,0.370968,1.071850,0.000394,0.000394,-0.076806,0.527369,0.214516,0.062062,15.403226,0.018177,0.018177,0.067294,-0.035919,0.553333,,,binance_rest,0.286410
run_20260429_080724_13fae5,BNB/USDT,crypto,H4,pullback,pullback_ema,pullback_period=20|rsi_reclaim=True|rsi_threshold=50|trend_period=200,both,all,WEAK_CANDIDATE,57,0.263158,1.248238,0.001815,0.001815,-0.125836,0.412334,0.335643,0.057057,7.649123,0.064238,0.064238,0.147157,-0.072282,0.513333,,,binance_rest,0.282651
run_20260429_080724_13fae5,BTC/USDT,crypto,H4,mean_reversion,bollinger_touch,num_std=2.5|period=20,both,all,WEAK_CANDIDATE,27,0.666667,1.355231,0.003540,0.003540,-0.194034,0.582948,0.476014,0.027027,14.074074,0.076347,0.076347,0.006703,0.073643,0.495333,,,binance_rest,0.280091
run_20260429_080724_13fae5,ADA/USDT,crypto,M15,mean_reversion,bollinger_touch,num_std=2.5|period=20,both,all,WEAK_CANDIDATE,22,0.727273,1.058504,0.000156,0.000156,-0.033008,0.239180,0.093459,0.022022,14.272727,0.002748,0.002748,0.012042,0.003045,0.541206,,,binance_rest,0.273297
run_20260429_080724_13fae5,BTC/USDT,crypto,M15,mean_reversion,bollinger_touch,num_std=2.5|period=20,both,all,WEAK_CANDIDATE,29,0.689655,1.278374,0.000423,0.000423,-0.016760,1.328388,0.521321,0.029029,12.275862,0.012055,0.012055,0.024016,-0.007471,0.507333,,,binance_rest,0.267710
run_20260429_080724_13fae5,BNB/USDT,crypto,H4,mean_reversion,bollinger_touch,num_std=2.5|period=20,both,all,WEAK_CANDIDATE,24,0.708333,1.264590,0.002905,0.002905,-0.167875,0.523341,0.427184,0.024024,15.250000,0.057465,0.057465,-0.010572,0.068764,0.477333,,,binance_rest,0.264450
run_20260429_080724_13fae5,SOL/USDT,crypto,M15,mean_reversion,bollinger_touch,num_std=2.5|period=20,both,all,WEAK_CANDIDATE,23,0.695652,1.465972,0.000818,0.000818,-0.018294,1.886544,0.745674,0.023023,13.652174,0.018669,0.018669,0.037627,-0.018271,0.471333,,,binance_rest,0.256181
run_20260429_080724_13fae5,BNB/USDT,crypto,H1,mean_reversion,bollinger_touch,num_std=2.5|period=20,both,all,WEAK_CANDIDATE,25,0.640000,1.070471,0.000320,0.000320,-0.042748,0.328347,0.133561,0.025025,14.440000,0.006204,0.006204,-0.007931,0.003141,0.483333,,,binance_rest,0.246199
run_20260429_080724_13fae5,ADA/USDT,crypto,H1,mean_reversion,bollinger_touch,num_std=2.5|period=20,both,all,WEAK_CANDIDATE,23,0.565217,1.045702,0.000295,0.000295,-0.077299,0.188672,0.076728,0.023023,15.608696,0.002804,0.002804,-0.049748,0.059509,0.471333,,,binance_rest,0.238042
run_20260429_080724_13fae5,BTC/USDT,crypto,H4,trend_momentum,ema_alignment,adx_min=0|ema_long=200|ema_mid=50|ema_short=20,both,all,WEAK_CANDIDATE,21,0.428571,1.503414,0.006210,0.006210,-0.119742,0.672777,0.550994,0.021021,23.857143,0.110045,0.110045,0.098003,0.010967,0.373858,,,binance_rest,0.230962
run_20260429_080724_13fae5,ETH/USDT,crypto,H1,pullback,pullback_ema,pullback_period=50|rsi_reclaim=True|rsi_threshold=50|trend_period=200,both,all,WEAK_CANDIDATE,31,0.258065,1.242731,0.001138,0.001138,-0.036801,0.932177,0.379901,0.031031,16.709677,0.031542,0.031542,0.058452,-0.020453,0.412667,,,binance_rest,0.223394
run_20260429_080724_13fae5,BTC/USDT,crypto,H4,trend_momentum,ema_alignment,adx_min=20|ema_long=200|ema_mid=50|ema_short=20,both,all,WEAK_CANDIDATE,21,0.380952,1.126596,0.001801,0.001801,-0.154645,0.204356,0.166300,0.021021,22.714286,0.014201,0.014201,0.003199,0.010967,0.407231,,,binance_rest,0.211202
run_20260429_080724_13fae5,BNB/USDT,crypto,H4,pullback,pullback_ema,pullback_period=50|rsi_reclaim=True|rsi_threshold=50|trend_period=200,both,all,WEAK_CANDIDATE,28,0.178571,1.149705,0.001606,0.001606,-0.157085,0.201201,0.163703,0.028028,14.250000,0.012087,0.012087,-0.002185,0.014303,0.394667,,,binance_rest,0.204234
